id,zip_code,country,state,city,created_at,updated_at
15071,670705,India,Kerala,Cannanore (Kannur),,
15072,678702,India,Kerala,Thrissur,,
15073,686579,India,Kerala,Kottayam,,
15074,686633,India,Kerala,Kottayam,,
15075,673593,India,Kerala,Kozhikode,,
15076,688586,India,Kerala,Alappuzha,,
15077,688522,India,Kerala,Alappuzha,,
15078,670674,India,Kerala,Cannanore (Kannur),,
15079,685588,India,Kerala,Iduki,,
15080,691506,India,Kerala,Kollam,,
15081,671532,India,Kerala,Kasargode,,
15082,671314,India,Kerala,Kasargode,,
15083,680568,India,Kerala,Thrissur,,
15084,680586,India,Kerala,Thrissur,,
15085,685582,India,Kerala,Trivandrum,,
15086,678582,India,Kerala,Thrissur,,
15087,676523,India,Kerala,Malapuram,,
15088,673506,India,Kerala,Kozhikode,,
15089,691308,India,Kerala,Kollam,,
15090,679552,India,Kerala,Thrissur,,
15091,678596,India,Kerala,Thrissur,,
15092,679313,India,Kerala,Thrissur,,
15093,673003,India,Kerala,Kozhikode,,
15094,671123,India,Kerala,Kasargode,,
15095,678582,India,Kerala,Mannarkad,,
15096,695605,India,Kerala,Trivandrum,,
15097,673615,India,Kerala,Kozhikode,,
15098,695551,India,Kerala,Trivandrum,,
15099,686611,India,Kerala,Kottayam,,
15100,686611,India,Kerala,Kottayam,,
15101,685562,India,Kerala,Iduki,,
15102,676510,India,Kerala,Malapuram,,
15103,695005,India,Kerala,Trivandrum,,
15104,678015,India,Kerala,Thrissur,,
15105,678009,India,Kerala,Thrissur,,
15106,690546,India,Kerala,Kollam,,
15107,689691,India,Kerala,Pathanamthitta,,
15108,689691,India,Kerala,Pathanamthitta,,
15109,680587,India,Kerala,Thrissur,,
15110,678018,India,Kerala,Thrissur,,
15111,680683,India,Kerala,Thrissur,,
15112,670593,India,Kerala,Taliparamba,,
15113,670562,India,Kerala,Kalliasseri,,
15114,670693,India,Kerala,Cannanore (Kannur),,
15115,690570,India,Kerala,Alappuzha,,
15116,679122,India,Kerala,Thrissur,,
15117,689124,India,Kerala,Alappuzha,,
15118,695574,India,Kerala,Trivandrum,,
15119,695042,India,Kerala,Trivandrum,,
15120,691004,India,Kerala,Trivandrum,,
15121,689583,India,Kerala,Pathanamthitta,,
15122,686668,India,Kerala,Ernakulam,,
15123,686503,India,Kerala,Kottayam,,
15124,690110,India,Kerala,Alappuzha,,
15125,689102,India,Kerala,Pathanamthitta,,
15126,673517,India,Kerala,Kozhikode,,
15127,679562,India,Kerala,Thrissur,,
15128,680317,India,Kerala,Thrissur,,
15129,678641,India,Kerala,Thrissur,,
15130,673603,India,Kerala,Wayanad,,
15131,691578,India,Kerala,Kollam,,
15132,670703,India,Kerala,Cannanore (Kannur),,
15133,679514,India,Kerala,Thrissur,,
15134,682017,India,Kerala,Ernakulam,,
15135,686668,India,Kerala,Ernakulam,,
15136,685584,India,Kerala,Iduki,,
15137,676551,India,Kerala,Malapuram,,
15138,678003,India,Kerala,Thrissur,,
15139,673524,India,Kerala,Kozhikode,,
15140,682557,India,Kerala,Ernakulam,,
15141,673121,India,Kerala,Kalpetta,,
15142,673122,India,Kerala,Wayanad,,
15143,685507,India,Kerala,Iduki,,
15144,691309,India,Kerala,Kollam,,
15145,685515,India,Kerala,Iduki,,
15146,679333,India,Kerala,Malapuram,,
15147,673121,India,Kerala,Wayanad,,
15148,670511,India,Kerala,Cannanore (Kannur),,
15149,670645,India,Kerala,Wayanad,,
15150,670644,India,Kerala,Cannanore (Kannur),,
15151,689696,India,Kerala,Pathanamthitta,,
15152,680689,India,Kerala,Thrissur,,
15153,686509,India,Kerala,Kottayam,,
15154,671533,India,Kerala,Kasargode,,
15155,686632,India,Kerala,Kottayam,,
15156,678683,India,Kerala,Thrissur,,
15157,686515,India,Kerala,Kottayam,,
15158,686510,India,Kerala,Kottayam,,
15159,670511,India,Kerala,Cannanore (Kannur),,
15160,671542,India,Kerala,Kasargode,,
15161,680011,India,Kerala,Thrissur,,
15162,679125,India,Kerala,Thrissur,,
15163,685532,India,Kerala,Iduki,,
15164,670306,India,Kerala,Cannanore (Kannur),,
15165,695609,India,Kerala,Trivandrum,,
15166,685511,India,Kerala,Iduki,,
15167,695512,India,Kerala,Trivandrum,,
15168,690535,India,Kerala,Alappuzha,,
15169,678583,India,Kerala,Thrissur,,
15170,682305,India,Kerala,Ernakulam,,
15171,680102,India,Kerala,Thrissur,,
15172,670333,India,Kerala,Cannanore (Kannur),,
15173,680669,India,Kerala,Thrissur,,
15174,680613,India,Kerala,Thrissur,,
15175,670307,India,Kerala,Cannanore (Kannur),,
15176,671315,India,Kerala,Kanhangad,,
15177,671315,India,Kerala,Kasargode,,
15178,670702,India,Kerala,Cannanore (Kannur),,
15179,671531,India,Kerala,Kasargode,,
15180,680590,India,Kerala,Thrissur,,
15181,670633,India,Kerala,Cannanore (Kannur),,
15182,679584,India,Kerala,Malapuram,,
15183,671531,India,Kerala,Kasargode,,
15184,678591,India,Kerala,Thrissur,,
15185,678591,India,Kerala,Thrissur,,
15186,670592,India,Kerala,Kanhirode,,
15187,670674,India,Kerala,Thalassery,,
15188,688544,India,Kerala,Alappuzha,,
15189,680027,India,Kerala,Thrissur,,
15190,682310,India,Kerala,Ernakulam,,
15191,680517,India,Kerala,Thrissur,,
15192,673124,India,Kerala,Wayanad,,
15193,695301,India,Kerala,Trivandrum,,
15194,680594,India,Kerala,Thrissur,,
15195,695525,India,Kerala,Trivandrum,,
15196,685619,India,Kerala,Iduki,,
15197,680612,India,Kerala,Thrissur,,
15198,685592,India,Kerala,Iduki,,
15199,691602,India,Kerala,Kollam,,
15200,689616,India,Kerala,Pathanamthitta,,
15201,678621,India,Kerala,Thrissur,,
15202,678623,India,Kerala,Thrissur,,
15203,685602,India,Kerala,Iduki,,
15204,688005,India,Kerala,Alappuzha,,
15205,691503,India,Kerala,Kollam,,
15206,686030,India,Kerala,Kottayam,,
15207,682315,India,Kerala,Ernakulam,,
15208,686585,India,Kerala,Kottayam,,
15209,695524,India,Kerala,Trivandrum,,
15210,695030,India,Kerala,Trivandrum,,
15211,686507,India,Kerala,Kottayam,,
15212,686555,India,Kerala,Kottayam,,
15213,680721,India,Kerala,Thrissur,,
15214,686603,India,Kerala,Kottayam,,
15215,683575,India,Kerala,Ernakulam,,
15216,670337,India,Kerala,Cannanore (Kannur),,
15217,679556,India,Kerala,Thrissur,,
15218,676551,India,Kerala,Malapuram,,
15219,678701,India,Kerala,Thrissur,,
15220,688507,India,Kerala,Alappuzha,,
15221,688504,India,Kerala,Alappuzha,,
15222,670604,India,Kerala,Kannadiparamba,,
15223,673612,India,Kerala,Kozhikode,,
15224,682008,India,Kerala,Ernakulam,,
15225,676318,India,Kerala,Malapuram,,
15226,690106,India,Kerala,Alappuzha,,
15227,676305,India,Kerala,Malapuram,,
15228,678686,India,Kerala,Thrissur,,
15229,680687,India,Kerala,Thrissur,,
15230,673637,India,Kerala,Malapuram,,
15231,690505,India,Kerala,Alappuzha,,
15232,691576,India,Kerala,Kollam,,
15233,688527,India,Kerala,Alappuzha,,
15234,673616,India,Kerala,Kozhikode,,
15235,678702,India,Kerala,Thrissur,,
15236,680652,India,Kerala,Thrissur,,
15237,676304,India,Kerala,Malapuram,,
15238,670650,India,Kerala,Cannanore (Kannur),,
15239,685589,India,Kerala,Iduki,,
15240,680682,India,Kerala,Thrissur,,
15241,686509,India,Kerala,Kottayam,,
15242,670592,India,Kerala,Cannanore (Kannur),,
15243,670511,India,Kerala,Cannanore (Kannur),,
15244,679104,India,Kerala,Thrissur,,
15245,673102,India,Kerala,Kozhikode,,
15246,670012,India,Kerala,Cannanore (Kannur),,
15247,670650,India,Kerala,Cannanore (Kannur),,
15248,673580,India,Kerala,Kozhikode,,
15249,680510,India,Kerala,Thrissur,,
15250,670001,India,Kerala,Kannur,,
15251,671321,India,Kerala,Kannur,,
15252,670003,India,Kerala,Cannanore (Kannur),,
15253,670002,India,Kerala,Cannanore (Kannur),,
15254,670017,India,Kerala,Cannanore (Kannur),,
15255,670012,India,Kerala,Cannanore (Kannur),,
15256,685620,India,Kerala,Iduki,,
15257,670564,India,Kerala,Cannanore (Kannur),,
15258,673304,India,Kerala,Kozhikode,,
15259,670006,India,Kerala,Cannanore (Kannur),,
15260,686508,India,Kerala,Kottayam,,
15261,670644,India,Kerala,Cannanore (Kannur),,
15262,679328,India,Kerala,Malapuram,,
15263,690533,India,Kerala,Alappuzha,,
15264,695311,India,Kerala,Trivandrum,,
15265,686613,India,Kerala,Kottayam,,
15266,679552,India,Kerala,Thrissur,,
15267,680671,India,Kerala,Thrissur,,
15268,670702,India,Kerala,Cannanore (Kannur),,
15269,679333,India,Kerala,Malapuram,,
15270,679339,India,Kerala,Malapuram,,
15271,671542,India,Kerala,Kasargode,,
15272,685531,India,Kerala,Iduki,,
15273,673593,India,Kerala,Kozhikode,,
15274,673632,India,Kerala,Kozhikode,,
15275,689504,India,Kerala,Alappuzha,,
15276,689108,India,Kerala,Pathanamthitta,,
15277,670645,India,Kerala,Wayanad,,
15278,695504,India,Kerala,Trivandrum,,
15279,676123,India,Kerala,Ernad,,
15280,678595,India,Kerala,Thrissur,,
15281,680711,India,Kerala,Thrissur,,
15282,690543,India,Kerala,Kollam,,
15283,679506,India,Kerala,Thrissur,,
15284,686662,India,Kerala,Ernakulam,,
15285,695002,India,Kerala,Trivandrum,,
15286,679305,India,Kerala,Thrissur,,
15287,691579,India,Kerala,Kollam,,
15288,689643,India,Kerala,Pathanamthitta,,
15289,680702,India,Kerala,Thrissur,,
15290,673508,India,Kerala,Kozhikode,,
15291,673591,India,Kerala,Kozhikode,,
15292,670308,India,Kerala,Cannanore (Kannur),,
15293,673571,India,Kerala,Kozhikode,,
15294,673010,India,Kerala,Kozhikode,,
15295,679331,India,Kerala,Malapuram,,
15296,678581,India,Kerala,Thrissur,,
15297,673602,India,Kerala,Kozhikode,,
15298,679503,India,Kerala,Thrissur,,
15299,691314,India,Kerala,Kollam,,
15300,695605,India,Kerala,Chirayinkeezhu,,
15301,689696,India,Kerala,Pathanamthitta,,
15302,673524,India,Kerala,Kozhikode,,
15303,680567,India,Kerala,Thrissur,,
15304,690572,India,Kerala,Alappuzha,,
15305,676553,India,Kerala,Malapuram,,
15306,688527,India,Kerala,Alappuzha,,
15307,689663,India,Kerala,Pathanamthitta,,
15308,678605,India,Kerala,Thrissur,,
15309,680519,India,Kerala,Thrissur,,
15310,686544,India,Kerala,Kottayam,,
15311,686544,India,Kerala,Kottayam,,
15312,686610,India,Kerala,Kottayam,,
15313,691531,India,Kerala,Kollam,,
15314,689682,India,Kerala,Pathanamthitta,,
15315,695505,India,Kerala,Trivandrum,,
15316,689571,India,Kerala,Alappuzha,,
15317,695583,India,Kerala,Trivandrum,,
15318,695562,India,Kerala,Trivandrum,,
15319,685581,India,Kerala,Iduki,,
15320,678597,India,Kerala,Thrissur,,
15321,670142,India,Kerala,Cannanore (Kannur),,
15322,685506,India,Kerala,Iduki,,
15323,685586,India,Kerala,Iduki,,
15324,695606,India,Kerala,Trivandrum,,
15325,686662,India,Kerala,Ernakulam,,
15326,686564,India,Kerala,Kottayam,,
15327,691513,India,Kerala,Kollam,,
15328,679513,India,Kerala,Ottappalam,,
15329,690520,India,Kerala,Kollam,,
15330,671314,India,Kerala,Kasargode,,
15331,673513,India,Kerala,Kozhikode,,
15332,691516,India,Kerala,Kollam,,
15333,678559,India,Kerala,Thrissur,,
15334,686513,India,Kerala,Kottayam,,
15335,678706,India,Kerala,Thrissur,,
15336,673121,India,Kerala,Wayanad,,
15337,686605,India,Kerala,Kottayam,,
15338,670581,India,Kerala,Cannanore (Kannur),,
15339,685601,India,Kerala,Iduki,,
15340,678503,India,Kerala,Thrissur,,
15341,676552,India,Kerala,Malapuram,,
15342,678532,India,Kerala,Thrissur,,
15343,673647,India,Kerala,Malapuram,,
15344,695541,India,Kerala,Trivandrum,,
15345,690109,India,Kerala,Alappuzha,,
15346,689507,India,Kerala,Pathanamthitta,,
15347,689507,India,Kerala,Pathanamthitta,,
15348,671541,India,Kerala,Kasargode,,
15349,673316,India,Kerala,Kozhikode,,
15350,673591,India,Kerala,Kozhikode,,
15351,689615,India,Kerala,Pathanamthitta,,
15352,678572,India,Kerala,Thrissur,,
15353,691332,India,Kerala,Kollam,,
15354,673612,India,Kerala,Kozhikode,,
15355,695581,India,Kerala,Trivandrum,,
15356,695506,India,Kerala,Neyyattinkara,,
15357,679571,India,Kerala,Malapuram,,
15358,690516,India,Kerala,Alappuzha,,
15359,673542,India,Kerala,Kozhikode,,
15360,670571,India,Kerala,Cannanore (Kannur),,
15361,670646,India,Kerala,Wayanad,,
15362,686691,India,Kerala,Ernakulam,,
15363,682311,India,Kerala,Ernakulam,,
15364,691324,India,Kerala,Kollam,,
15365,679344,India,Kerala,Malapuram,,
15366,688564,India,Kerala,Alappuzha,,
15367,673612,India,Kerala,Kozhikode,,
15368,683511,India,Kerala,Ernakulam,,
15369,695002,India,Kerala,Trivandrum,,
15370,679504,India,Kerala,Thrissur,,
15371,673640,India,Kerala,Malapuram,,
15372,680123,India,Kerala,Thrissur,,
15373,680589,India,Kerala,Thrissur,,
15374,695002,India,Kerala,Trivandrum,,
15375,690518,India,Kerala,Kollam,,
15376,690518,India,Kerala,Kollam,,
15377,685552,India,Kerala,Udumbanchola,,
15378,680670,India,Kerala,Thrissur,,
15379,695541,India,Kerala,Trivandrum,,
15380,680683,India,Kerala,Thrissur,,
15381,679338,India,Kerala,Malapuram,,
15382,676123,India,Kerala,Malapuram,,
15383,676123,India,Kerala,Malapuram,,
15384,673572,India,Kerala,Kozhikode,,
15385,670571,India,Kerala,Cannanore (Kannur),,
15386,673614,India,Kerala,Kozhikode,,
15387,680711,India,Kerala,Thrissur,,
15388,673643,India,Kerala,Kozhikode,,
15389,673010,India,Kerala,Kozhikode,,
15390,690517,India,Kerala,Alappuzha,,
15391,691523,India,Kerala,Karthikappally,,
15392,690554,India,Kerala,Alappuzha,,
15393,673611,India,Kerala,Kozhikode,,
15394,691505,India,Kerala,Kollam,,
15395,671121,India,Kerala,Kasaragod,,
15396,695304,India,Kerala,Trivandrum,,
15397,670007,India,Kerala,Cannanore (Kannur),,
15398,673531,India,Kerala,Kozhikode,,
15399,678633,India,Kerala,Thrissur,,
15400,673542,India,Kerala,Kozhikode,,
15401,680308,India,Kerala,Thrissur,,
15402,695509,India,Kerala,Trivandrum,,
15403,686572,India,Kerala,Kottayam,,
15404,695572,India,Kerala,Trivandrum,,
15405,691537,India,Kerala,Kollam,,
15406,680544,India,Kerala,Thrissur,,
15407,695584,India,Kerala,Trivandrum,,
15408,695572,India,Kerala,Trivandrum,,
15409,670015,India,Kerala,Cannanore (Kannur),,
15410,686612,India,Kerala,Kottayam,,
15411,685508,India,Kerala,Iduki,,
15412,685515,India,Kerala,Iduki,,
15413,670731,India,Kerala,Cannanore (Kannur),,
15414,680631,India,Kerala,Thrissur,,
15415,690542,India,Kerala,Kollam,,
15416,673573,India,Kerala,Kozhikode,,
15417,671314,India,Kerala,Kasargode,,
15418,689105,India,Kerala,Pathanamthitta,,
15419,680702,India,Kerala,Thrissur,,
15420,688546,India,Kerala,Alappuzha,,
15421,689650,India,Kerala,Pathanamthitta,,
15422,671552,India,Kerala,Kasaragod,,
15423,679514,India,Kerala,Thrissur,,
15424,695608,India,Kerala,Trivandrum,,
15425,680584,India,Kerala,Thrissur,,
15426,695003,India,Kerala,Trivandrum,,
15427,686668,India,Kerala,Ernakulam,,
15428,688506,India,Kerala,Alappuzha,,
15429,688506,India,Kerala,Alappuzha,,
15430,679523,India,Kerala,Thrissur,,
15431,679332,India,Kerala,Malapuram,,
15432,678017,India,Kerala,Thrissur,,
15433,695144,India,Kerala,Trivandrum,,
15434,691003,India,Kerala,Kollam,,
15435,676561,India,Kerala,Malapuram,,
15436,673644,India,Kerala,Malapuram,,
15437,682555,India,Kerala,Ernakulam,,
15438,678543,India,Kerala,Thrissur,,
15439,680505,India,Kerala,Thrissur,,
15440,673614,India,Kerala,Kozhikode,,
15441,673513,India,Kerala,Kozhikode,,
15442,689582,India,Kerala,Pathanamthitta,,
15443,679536,India,Kerala,Thrissur,,
15444,673121,India,Kerala,Vythiri,,
15445,686519,India,Kerala,Kottayam,,
15446,670110,India,Kerala,Cannanore (Kannur),,
15447,689102,India,Kerala,Pathanamthitta,,
15448,689543,India,Kerala,Pathanamthitta,,
15449,678581,India,Kerala,Thrissur,,
15450,670339,India,Kerala,Cannanore (Kannur),,
15451,673519,India,Kerala,Kozhikode,,
15452,670721,India,Kerala,Wayanad,,
15453,673661,India,Kerala,Kozhikode,,
15454,670632,India,Kerala,Cannanore (Kannur),,
15455,690502,India,Kerala,Kayamkulam,,
15456,670702,India,Kerala,Cannanore (Kannur),,
15457,673526,India,Kerala,Kozhikode,,
15458,673525,India,Kerala,Kozhikode,,
15459,673505,India,Kerala,Kozhikode,,
15460,670602,India,Kerala,Taliparamba,,
15461,679122,India,Kerala,Thrissur,,
15462,686651,India,Kerala,Kottayam,,
15463,671322,India,Kerala,Kasaragod,,
15464,671313,India,Kerala,Hosdurg,,
15465,695582,India,Kerala,Trivandrum,,
15466,695526,India,Kerala,Trivandrum,,
15467,680501,India,Kerala,Thrissur,,
15468,671316,India,Kerala,Hosdurg,,
15469,689672,India,Kerala,Pathanamthitta,,
15470,676307,India,Kerala,Malapuram,,
15471,689691,India,Kerala,Pathanamthitta,,
15472,690508,India,Kerala,Alappuzha,,
15473,685533,India,Kerala,Iduki,,
15474,685602,India,Kerala,Iduki,,
15475,689502,India,Kerala,Pathanamthitta,,
15476,670612,India,Kerala,Thalassery,,
15477,670301,India,Kerala,Cannanore (Kannur),,
15478,673324,India,Kerala,Kozhikode,,
15479,695130,India,Kerala,Trivandrum,,
15480,695101,India,Kerala,Trivandrum,,
15481,673104,India,Kerala,Kozhikode,,
15482,683541,India,Kerala,Ernakulam,,
15483,686605,India,Kerala,Kottayam,,
15484,670704,India,Kerala,Cannanore (Kannur),,
15485,670703,India,Kerala,Cannanore (Kannur),,
15486,689587,India,Kerala,Pathanamthitta,,
15487,670674,India,Kerala,Cannanore (Kannur),,
15488,688562,India,Kerala,Alappuzha,,
15489,670645,India,Kerala,Wayanad,,
15490,673596,India,Kerala,Wayanad,,
15491,680656,India,Kerala,Thrissur,,
15492,680656,India,Kerala,Thrissur,,
15493,676525,India,Kerala,Nilambur,,
15494,695099,India,Kerala,Trivandrum,,
15495,678641,India,Kerala,Thrissur,,
15496,680309,India,Kerala,Thrissur,,
15497,673592,India,Kerala,Sulthanbathery,,
15498,686507,India,Kerala,Kottayam,,
15499,683572,India,Kerala,Meenachil,,
15500,686583,India,Kerala,Kottayam,,
15501,670675,India,Kerala,Cannanore (Kannur),,
15502,671321,India,Kerala,Kasaragod,,
15503,678684,India,Kerala,Thrissur,,
15504,673572,India,Kerala,Kozhikode,,
15505,678642,India,Kerala,Thrissur,,
15506,680571,India,Kerala,Thrissur,,
15507,671313,India,Kerala,Kasargode,,
15508,691004,India,Kerala,Trivandrum,,
15509,695601,India,Kerala,Trivandrum,,
15510,695601,India,Kerala,Trivandrum,,
15511,673525,India,Kerala,Kozhikode,,
15512,686020,India,Kerala,Kottayam,,
15513,670706,India,Kerala,Cannanore (Kannur),,
15514,680591,India,Kerala,Thrissur,,
15515,679307,India,Kerala,Thrissur,,
15516,682558,India,Kerala,Ernakulam,,
15517,673522,India,Kerala,Kozhikode,,
15518,673621,India,Kerala,Kozhikode,,
15519,671533,India,Kerala,Kasargode,,
15520,678707,India,Kerala,Thrissur,,
15521,678615,India,Kerala,Thrissur,,
15522,682311,India,Kerala,Ernakulam,,
15523,671543,India,Kerala,Kasargode,,
15524,680601,India,Kerala,Thrissur,,
15525,683562,India,Kerala,Ernakulam,,
15526,691574,India,Kerala,Kollam,,
15527,686652,India,Kerala,Kottayam,,
15528,691542,India,Kerala,Kollam,,
15529,689620,India,Kerala,Alappuzha,,
15530,689653,India,Kerala,Pathanamthitta,,
15531,678508,India,Kerala,Thrissur,,
15532,673611,India,Kerala,Kozhikode,,
15533,686662,India,Kerala,Ernakulam,,
15534,686578,India,Kerala,Kottayam,,
15535,686574,India,Kerala,Kottayam,,
15536,679325,India,Kerala,Malapuram,,
15537,686584,India,Kerala,Kottayam,,
15538,679303,India,Kerala,Thrissur,,
15539,686576,India,Kerala,Kottayam,,
15540,686663,India,Kerala,Ernakulam,,
15541,673524,India,Kerala,Kozhikode,,
15542,670007,India,Kerala,Cannanore (Kannur),,
15543,673639,India,Kerala,Ernad,,
15544,680704,India,Kerala,Thrissur,,
15545,679501,India,Kerala,Thrissur,,
15546,680523,India,Kerala,Thrissur,,
15547,695104,India,Kerala,Trivandrum,,
15548,676501,India,Kerala,Malapuram,,
15549,679562,India,Kerala,Thrissur,,
15550,685551,India,Kerala,Iduki,,
15551,682001,India,Kerala,Kochi,,
15552,683111,India,Kerala,Ernakulam,,
15553,683111,India,Kerala,Ernakulam,,
15554,682016,India,Kerala,Ernakulam,,
15555,682004,India,Kerala,Ernakulam,,
15556,682301,India,Kerala,Ernakulam,,
15557,682022,India,Kerala,Ernakulam,,
15558,685501,India,Kerala,Iduki,,
15559,689667,India,Kerala,Pathanamthitta,,
15560,688556,India,Kerala,Alappuzha,,
15561,685510,India,Kerala,Iduki,,
15562,680684,India,Kerala,Thrissur,,
15563,678583,India,Kerala,Thrissur,,
15564,683544,India,Kerala,Kunnathunad,,
15565,680574,India,Kerala,Thrissur,,
15566,680725,India,Kerala,Thrissur,,
15567,671321,India,Kerala,Kasargode,,
15568,685582,India,Kerala,Trivandrum,,
15569,676309,India,Kerala,Malapuram,,
15570,695608,India,Kerala,Trivandrum,,
15571,673602,India,Kerala,Kozhikode,,
15572,673515,India,Kerala,Kozhikode,,
15573,671323,India,Kerala,Kasargode,,
15574,671531,India,Kerala,Kasargode,,
15575,689508,India,Kerala,Alappuzha,,
15576,691555,India,Kerala,Pathanamthitta,,
15577,686651,India,Kerala,Kottayam,,
15578,679303,India,Kerala,Thrissur,,
15579,680664,India,Kerala,Kodungallur,,
15580,695013,India,Kerala,Trivandrum,,
15581,695123,India,Kerala,Trivandrum,,
15582,678004,India,Kerala,Thrissur,,
15583,689595,India,Kerala,Alappuzha,,
15584,678501,India,Kerala,Thrissur,,
15585,695612,India,Kerala,Trivandrum,,
15586,685582,India,Kerala,Trivandrum,,
15587,691502,India,Kerala,Kollam,,
15588,686691,India,Kerala,Ernakulam,,
15589,695584,India,Kerala,Trivandrum,,
15590,691590,India,Kerala,Kollam,,
15591,695604,India,Kerala,Trivandrum,,
15592,691538,India,Kerala,Kollam,,
15593,673612,India,Kerala,Kozhikode,,
15594,682305,India,Kerala,Ernakulam,,
15595,689691,India,Kerala,Pathanamthitta,,
15596,679591,India,Kerala,Malapuram,,
15597,688583,India,Kerala,Alappuzha,,
15598,695542,India,Kerala,Trivandrum,,
15599,689545,India,Kerala,Pathanamthitta,,
15600,673591,India,Kerala,Kozhikode,,
15601,685504,India,Kerala,Iduki,,
15602,670673,India,Kerala,Cannanore (Kannur),,
15603,673315,India,Kerala,Kozhikode,,
15604,673634,India,Kerala,Malapuram,,
15605,685584,India,Kerala,Iduki,,
15606,676522,India,Kerala,Malapuram,,
15607,670702,India,Kerala,Cannanore (Kannur),,
15608,673655,India,Kerala,Kozhikode,,
15609,673315,India,Kerala,Kozhikode,,
15610,671541,India,Kerala,Kasargode,,
15611,671531,India,Kerala,Kasargode,,
15612,670650,India,Kerala,Cannanore (Kannur),,
15613,680010,India,Kerala,Thrissur,,
15614,682311,India,Kerala,Ernakulam,,
15615,673596,India,Kerala,Wayanad,,
15616,679303,India,Kerala,Thrissur,,
15617,670706,India,Kerala,Cannanore (Kannur),,
15618,671323,India,Kerala,Kasargode,,
15619,686029,India,Kerala,Kottayam,,
15620,690536,India,Kerala,Kollam,,
15621,691001,India,Kerala,Kollam,,
15622,691013,India,Kerala,Kollam,,
15623,673307,India,Kerala,Kozhikode,,
15624,671314,India,Kerala,Kasargode,,
15625,691541,India,Kerala,Kollam,,
15626,678506,India,Kerala,Thrissur,,
15627,695571,India,Kerala,Ernakulam,,
15628,673007,India,Kerala,Kozhikode,,
15629,680123,India,Kerala,Thrissur,,
15630,695615,India,Kerala,Trivandrum,,
15631,679106,India,Kerala,Thrissur,,
15632,673638,India,Kerala,Malapuram,,
15633,679303,India,Kerala,Thrissur,,
15634,678631,India,Kerala,Thrissur,,
15635,686564,India,Kerala,Kottayam,,
15636,673315,India,Kerala,Kozhikode,,
15637,683525,India,Kerala,Ernakulam,,
15638,680306,India,Kerala,Thrissur,,
15639,678632,India,Kerala,Thrissur,,
15640,686652,India,Kerala,Kottayam,,
15641,685515,India,Kerala,Iduki,,
15642,671533,India,Kerala,Kasargode,,
15643,680721,India,Kerala,Thrissur,,
15644,685563,India,Kerala,Udumbanchola,,
15645,689691,India,Kerala,Pathanamthitta,,
15646,673571,India,Kerala,Kozhikode,,
15647,686595,India,Kerala,Kottayam,,
15648,686576,India,Kerala,Kottayam,,
15649,680691,India,Kerala,Thrissur,,
15650,676123,India,Kerala,Malapuram,,
15651,670704,India,Kerala,Cannanore (Kannur),,
15652,673604,India,Kerala,Kozhikode,,
15653,685561,India,Kerala,Iduki,,
15654,689711,India,Kerala,Pathanamthitta,,
15655,683518,India,Kerala,Ernakulam,,
15656,680504,India,Kerala,Ernakulam,,
15657,695568,India,Kerala,Trivandrum,,
15658,679523,India,Kerala,Thrissur,,
15659,679339,India,Kerala,Malapuram,,
15660,686522,India,Kerala,Kottayam,,
15661,670694,India,Kerala,Cannanore (Kannur),,
15662,680681,India,Kerala,Thrissur,,
15663,686502,India,Kerala,Kottayam,,
15664,673532,India,Kerala,Kozhikode,,
15665,695505,India,Kerala,Quilandy,,
15666,686540,India,Kerala,Kottayam,,
15667,691020,India,Kerala,Kollam,,
15668,680652,India,Kerala,Thrissur,,
15669,678681,India,Kerala,Thrissur,,
15670,685557,India,Kerala,Iduki,,
15671,679324,India,Kerala,Malapuram,,
15672,670631,India,Kerala,Cannanore (Kannur),,
15673,670706,India,Kerala,Cannanore (Kannur),,
15674,685588,India,Kerala,Iduki,,
15675,680311,India,Kerala,Thrissur,,
15676,691310,India,Kerala,Kollam,,
15677,686671,India,Kerala,Ernakulam,,
15678,686518,India,Kerala,Kottayam,,
15679,685590,India,Kerala,Iduki,,
15680,686691,India,Kerala,Ernakulam,,
15681,670581,India,Kerala,Taliparamba,,
15682,678684,India,Kerala,Thrissur,,
15683,685561,India,Kerala,Iduki,,
15684,680308,India,Kerala,Thrissur,,
15685,680308,India,Kerala,Thrissur,,
15686,680308,India,Kerala,Thrissur,,
15687,680543,India,Kerala,Thrissur,,
15688,670307,India,Kerala,Cannanore (Kannur),,
15689,673309,India,Kerala,Kozhikode,,
15690,686513,India,Kerala,Kottayam,,
15691,678551,India,Kerala,Thrissur,,
15692,673503,India,Kerala,Kozhikode,,
15693,673580,India,Kerala,Kozhikode,,
15694,679535,India,Kerala,Thrissur,,
15695,682027,India,Kerala,Ernakulam,,
15696,686502,India,Kerala,Kottayam,,
15697,686691,India,Kerala,Kothamangalam,,
15698,686666,India,Kerala,Ernakulam,,
15699,686632,India,Kerala,Vaikom,,
15700,680668,India,Kerala,Thrissur,,
15701,686607,India,Kerala,Kottayam,,
15702,671542,India,Kerala,Kasargode,,
15703,689504,India,Kerala,Alappuzha,,
15704,685615,India,Kerala,Devikulam,,
15705,676319,India,Kerala,Malapuram,,
15706,695542,India,Kerala,Trivandrum,,
15707,695124,India,Kerala,Tirur,,
15708,673521,India,Kerala,Kozhikode,,
15709,671357,India,Kerala,Kasargode,,
15710,670016,India,Kerala,Cannanore (Kannur),,
